idx,inference_time(localize),inference_time(recognize),result,,
4015,49.049999,671.090027,chungbuk80aa3652,,
4016,47.759998,669.940002,01ho2923,,
4017,47.73,670.330017,74roe1561,,
4018,49.110001,671.419983,45ma8818,,
4019,48.529999,670.630005,50goe4122,,
4020,49.040001,671.440002,67go536,,
4021,47.630001,670.049988,40su6206,,
4022,47.889999,670.710022,roe,,
4023,47.400002,669.669983,69joe5165,,
4024,47.700001,670.22998,51goe9321,,
4025,48.619999,670.969971,47na516,,
4026,47.580002,669.940002,42ma0206,,
4027,48.66,670.869995,83gu8794,,
4028,49.18,671.380005,54du3387,,
4029,47.950001,670.390015,gangwon85ja2031,,
4030,48.540001,673.440002,57soe9363,,
4031,47.610001,670.01001,12du9043,,
4032,48.689999,671.049988,sejong86ba2423,,
4033,48.84,670.98999,69bo2458,,
4034,47.740002,671.059998,02ro1114,,
4035,49.59,672.059998,86wu8492,,
4036,48.939999,671.320007,36oo2746,,
4037,48.060001,670.539978,12gu1792,,
4038,48.310001,671.469971,02ju7380,,
4039,48.630001,671.869995,30ro8253,,
4040,49.099998,671.320007,gyeongbuk86ba2417,,
4041,49.32,672.049988,14du0477,,
4042,49.509998,671.909973,28ma7351,,
4043,48,670.640015,59da590,,
4044,48.369999,670.619995,53da647,,
4045,48.040001,670.320007,19na3289,,
4046,48.75,671.140015,93gu1654,,
4047,49.330002,671.590027,18mo3810,,
4048,47.860001,670.559998,36nu1423,,
4049,48.91,671.320007,57du4899,,
4050,49.540001,672.030029,25so5787,,
4051,48.43,671.549988,10ma8273,,
4052,48.82,671.690002,2ro1251,,
4053,48.299999,671.150024,02jo9612,,
4054,47.459999,669.789978,67noe1283,,
4055,48.07,670.570007,84ju1167,,
4056,47.349998,669.630005,36ha161,,
4057,49.419998,671.690002,47mu4769,,
4058,49.48,673.179993,80do6267,,
4059,49.16,671.659973,35wu4355,,
4060,49.240002,671.219971,gyeongnam81sa8338,,
4061,48.59,671.169983,busan95aa1380,,
4062,47.869999,671.580017,29do5070,,
4063,49.040001,671.76001,31go3704,,
4064,47.77,670.22998,48bo2676,,
4065,49.32,671.23999,86bu6590,,
4066,47.689999,670.450012,06roe7915,,
4067,49.139999,671.809998,30ba165,,
4068,47.630001,670.450012,35ro8561,,
4069,47.73,670.02002,23soe9685,,
4070,47.810001,670.059998,52goe9098,,
4071,48.48,670.679993,1noe9784,,
4072,49.41,671.75,39soe9427,,
4073,46.57,670.47998,daejeon95306,,
4074,49.150002,672.390015,65ra4151,,
4075,49.540001,672.190002,29na5570,,
4076,48.93,671.219971,gyeonggi99sa7914,,
4077,48.330002,670.97998,53mo3861,,
4078,47.779999,670.330017,24ha7979,,
4079,48.759998,671.340027,568243,,
4080,48.93,671.22998,54moe059,,
4081,48.84,671.059998,38do1920,,
4082,49.07,671.719971,68do5841,,
4083,48.720001,670.940002,35nu1927,,
4084,48.279999,670.809998,jeonbuk85sa7052,,
4085,49.34,673.299988,do,,
4086,47.700001,670.219971,56gu9500,,
4087,47.790001,669.679993,88no8898,,
4088,47.5,670.099976,70bu891,,
4089,48.130001,670.570007,gyeongbuk98ja1351,,
4090,49.41,672.169983,27ga8076,,
4091,47.970001,670.450012,72ro5621,,
4092,48.299999,670.440002,63go577,,
4093,48.919998,671.48999,chungbuk14go7594,,
4094,49.529999,671.97998,07mu0608,,
4095,48.59,671.169983,45ru7807,,
4096,49.119999,671.440002,87ju1869,,
4097,48.889999,670.900024,64do8232,,
4098,48.450001,670.73999,65jo0314,,
4099,49.060001,671.570007,14moe9902,,
4100,48.139999,670.219971,02mu6539,,
4101,48.209999,670.469971,35ra9619,,
4102,49.18,671.26001,31ho252,,
4103,48.169998,670.840027,61mo164,,
4104,47.68,670.059998,84nu3109,,
4105,49.029999,671.099976,24mu7077,,
4106,48.93,671.650024,51wu706,,
4107,49.119999,671.469971,31ro948,,
4108,48.23,670.950012,40oo485,,
4109,48.41,671.159973,68oo8503,,
4110,48.68,671.549988,55ga3205,,
4111,49.209999,671.450012,87so9907,,
4112,47.98,671.390015,80no6513,,
4113,47.919998,670.049988,41gu7847,,
4114,48.959999,671.47998,jeonbuk06sa8207,,
4115,48.209999,670.940002,17na4254,,
4116,49.619999,671.98999,23ha2161,,
4117,48.970001,671.369995,14bo1831,,
4118,48.630001,671.710022,95go1110,,
4119,48.07,670.380005,32du9020,,
4120,48.43,671.52002,21moe3321,,
4121,47.5,670.719971,aoe,,
4122,49.689999,671.940002,83ru110,,
4123,47.790001,669.799988,82joe2839,,
4124,48.509998,672.460022,86boe8080,,
4125,47.959999,670.849976,24gu5745,,
4126,47.990002,670.409973,64ho8170,,
4127,48.509998,670.960022,637joe7410,,
4128,47.330002,670.320007,48jo6773,,
4129,48.540001,670.650024,51bu5601,,
4130,48.75,671.059998,14bo6053,,
4131,47.52,670.450012,39aoe1401,,
4132,47.889999,670.190002,noe6619,,
4133,49.119999,671.700012,1aoe4234,,
4134,49.25,671.669983,48soe2786,,
4135,47.450001,669.76001,66soe6919,,
4136,48.25,671.109985,3joe5823,,
4137,49.200001,671.47998,aoe,,
4138,47.619999,670.099976,97so6894,,
4139,47.900002,672.25,92na4103,,
4140,48.200001,670.73999,81ra403,,
4141,47.970001,670.429993,14ra5801,,
4142,47.939999,670.440002,5hoe3783,,
4143,47.709999,670,51wu737,,
4144,47.700001,670.059998,40mo0783,,
4145,48.700001,671.289978,gyeonggi31ga7120,,
4146,47.48,669.75,09ho1915,,
4147,47.880001,670.549988,32ba1621,,
4148,48.380001,670.73999,gyeongbuk86ba604,,
4149,48.77,671.440002,2goe9973,,
4150,48.709999,671.059998,01ga0962,,
4151,47.970001,670.090027,chungnam80sa2556,,
4152,49.369999,671.809998,34mo3879,,
4153,47.919998,670.570007,81ju3696,,
4154,48.439999,672.049988,80ja175,,
4155,48.299999,670.75,61da3353,,
4156,48.060001,670.349976,46no2874,,
4157,49.099998,671.210022,17gu5012,,
4158,47.599998,670.109985,951ru4787,,
4159,47.810001,670.409973,15ho5909,,
4160,48.639999,671.77002,89boe7551,,
4161,48.099998,670.440002,51da3576,,
4162,48.060001,670.650024,32ma9750,,
4163,47.970001,671.210022,aoe,,
4164,49.34,671.559998,27ho430,,
4165,49.209999,671.799988,79jo4569,,
4166,48.080002,670.900024,87joe6429,,
4167,47.759998,670.75,48ga6695,,
4168,48.529999,671.169983,16joe8648,,
4169,49.490002,672.440002,16roe5462,,
4170,49.41,672.47998,45nu9526,,
4171,47.759998,670.650024,jeonbuk86sa8028,,
4172,49.310001,671.369995,81gu1505,,
4173,48.27,670.679993,gyeongnam81aa9470,,
4174,48.610001,671.070007,10nu7498,,
4175,48.52,670.690002,21jo6257,,
4176,49.32,671.52002,16no3794,,
4177,49.779999,671.960022,01do0216,,
4178,48.57,671.719971,80aa8704,,
4179,48.369999,670.369995,14oo063,,
4180,48.200001,670.72998,43ho4347,,
4181,48.130001,671.119995,80na6038,,
4182,47.610001,671.01001,39ga9400,,
4183,48.560001,671.109985,seoul90ba3759,,
4184,48.040001,670.460022,gyeongnam81sa6246,,
4185,49.209999,671.460022,02ho219,,
4186,47.880001,670.869995,69aoe7199,,
4187,47.950001,671.419983,67boe8255,,
4188,48.619999,671.25,357ha7505,,
4189,48.950001,671.409973,daejeon87aa8796,,
4190,47.509998,669.950012,18so5682,,
4191,49.080002,671.440002,gyeongnam82aa6754,,
4192,47.740002,670.119995,chungbuk80ja7531,,
4193,48.139999,671.539978,03mu4460,,
4194,49.669998,672.609985,chungnam30ra7778,,
4195,48.529999,670.630005,52mu3626,,
4196,47.619999,669.659973,12ma0382,,
4197,49.139999,671.650024,27do6495,,
4198,47.52,669.830017,incheon86ba7936,,
4199,49.43,671.559998,40soe6080,,
4200,47.310001,669.590027,28ju343,,
4201,48.299999,670.780029,47mo4281,,
4202,47.669998,670.77002,39bu741,,
4203,47.759998,670.280029,83roe2429,,
4204,48.630001,671.409973,oo,,
4205,47.84,669.830017,19ro6916,,
4206,48.639999,671.200012,55jo8206,,
4207,48.419998,670.640015,94soe6079,,
4208,48.080002,670.659973,41ro8003,,
4209,48.150002,670.450012,57aoe3871,,
4210,48.209999,670.289978,77bo9560,,
4211,49.200001,672.02002,75ha8247,,
4212,48.049999,670.369995,42moe0341,,
4213,47.41,669.650024,40ro8409,,
4214,48.77,670.950012,73ma994,,
4215,48.049999,670.580017,25boe9193,,
4216,47.900002,670.789978,46bo8659,,
4217,49.43,671.719971,46ju5041,,
4218,49.310001,671.73999,15roe4076,,
4219,49.400002,671.859985,59roe0915,,
4220,47.740002,669.880005,25noe7265,,
4221,47.810001,670.849976,na,,
4222,49.599998,671.450012,sejong86aa1130,,
4223,48.689999,671.950012,80mo4202,,
4224,48.580002,670.900024,97aoe3957,,
4225,48.700001,671.580017,66ju9737,,
4226,48.07,670.390015,1da6436,,
4227,49.040001,671.679993,08noe6835,,
4228,49.209999,671.390015,jeonbuk70aa1120,,
4229,49.279999,672.309998,60ba834,,
4230,48.02,670.460022,68bo090,,
4231,49.259998,671.869995,39joe1002,,
4232,48.66,671.190002,48joe5819,,
4233,48.419998,670.76001,80ma763,,
4234,49.360001,671.890015,83go8665,,
4235,48.66,671.580017,90roe4978,,
4236,47.970001,670.369995,chungbuk85aa2200,,
4237,47.82,670.359985,10ma2915,,
4238,48.580002,671.330017,23roe5984,,
4239,48.18,670.219971,74su701,,
4240,47.459999,669.820007,16goe5358,,
4241,48.82,671.840027,oo,,
4242,48.580002,671.440002,60doe2679,,
4243,48.09,670.719971,09mo3302,,
4244,48.889999,671.549988,24mu1200,,
4245,48.150002,670.710022,12su9746,,
4246,47.73,670.200012,18moe7402,,
4247,48.630001,671.340027,82ja1392,,
4248,49.310001,671.789978,82no7261,,
4249,47.630001,670,51su9509,,
4250,47.740002,669.97998,52soe5367,,
4251,49.200001,671.859985,boe773,,
4252,48.349998,670.840027,66ju7303,,
4253,47.529999,669.75,busan94aa9145,,
4254,48.5,670.969971,16aoe145,,
4255,48.77,671.190002,15bo9675,,
4256,47.830002,670.650024,09so454,,
4257,47.59,670.059998,42nu1965,,
4258,48.48,671.070007,31bo440,,
4259,49.43,671.98999,78ga4912,,
4260,48.110001,670.27002,51jo7172,,
4261,49.389999,672.109985,51noe8768,,
4262,48.689999,671.099976,87du2004,,
4263,49.029999,671.070007,gyeongbuk87aa7060,,
4264,47.799999,670.090027,61noe1795,,
4265,48.5,671.570007,51ga923,,
4266,47.580002,669.72998,chungnam74aa5565,,
4267,48.990002,671.390015,56go5245,,
4268,48.68,671.679993,daejeon99ba3491,,
4269,49.200001,672.070007,53boe5466,,
4270,48.34,670.580017,86jo2867,,
4271,49.080002,671.450012,19soe6431,,
4272,48.119999,670.690002,59ru4897,,
4273,49.23,671.340027,71ho3431,,
4274,47.630001,670.140015,87ra8123,,
4275,47.830002,670.679993,85bu8822,,
4276,49.130001,671.380005,45su5331,,
4277,48.16,670.030029,gyeonggi89ba7808,,
4278,48.610001,671.280029,15ga1360,,
4279,48.060001,670.369995,12so784,,
4280,47.889999,671.450012,75gu2611,,
4281,47.900002,670.409973,53ga5052,,
4282,48.029999,670.219971,89ma6727,,
4283,48.330002,670.849976,54ha3791,,
4284,47.669998,669.809998,20du5931,,
4285,48.450001,670.700012,31goe3455,,
4286,49.259998,671.450012,19na1505,,
4287,48.549999,670.880005,56noe4564,,
4288,48.049999,670.330017,6ha6764,,
4289,48.139999,670.630005,12joe2712,,
4290,49.400002,672.25,05go3240,,
4291,48.259998,670.390015,16do7637,,
4292,48.34,670.809998,gyeonggi91ba7586,,
4293,48.970001,671.650024,49wu9200,,
4294,48.630001,671.119995,29na766,,
4295,49.18,671.469971,53hoe5600,,
4296,48.68,671.049988,chungbuk14go7590,,
4297,48.75,671.440002,91du5757,,
4298,48.849998,670.900024,58goe204,,
4299,47.650002,670.51001,09ga4943,,
4300,49.400002,671.940002,42joe4740,,
4301,48.400002,670.900024,07joe3161,,
4302,48.080002,670.690002,97do5896,,
4303,47.689999,670.169983,busan90ba9849,,
4304,48.220001,670.650024,13do3968,,
4305,48.150002,670.98999,75ga9782,,
4306,48.639999,671.27002,58ha9375,,
4307,47.849998,670.150024,19goe6766,,
4308,49.029999,671.049988,52na7333,,
4309,47.540001,670.130005,58ma7024,,
4310,49.02,671.840027,67gu9188,,
4311,47.419998,669.849976,94ga7215,,
4312,49.119999,671.650024,14bo4829,,
4313,48.290001,671.349976,05da3204,,
4314,49.380001,671.950012,46su3856,,
4315,48.07,670.880005,03mu4991,,
4316,48.220001,672.23999,80ro5817,,
4317,48.360001,670.580017,61aoe1264,,
4318,48.639999,671.76001,90ra4206,,
4319,48.700001,671.419983,18noe6995,,
4320,48.330002,674.070007,35wu4654,,
4321,48.540001,670.789978,53su412,,
4322,49.389999,671.859985,incheon86ja3893,,
4323,49.470001,672.109985,826134,,
4324,49.459999,671.659973,56ju1747,,
4325,49.27,671.909973,gyeonggi91ba2297,,
4326,47.990002,670.27002,gyeongnam80aa8102,,
4327,48.119999,670.830017,busan92ba306,,
4328,47.389999,670.539978,09da7686,,
4329,48.490002,671.200012,12boe0852,,
4330,47.779999,670.880005,04ju1222,,
4331,49.380001,672.080017,chungbuk80aa2006,,
4332,47.740002,670.26001,16nu0200,,
4333,48.18,672.179993,69jo2656,,
4334,48.259998,670.690002,22ma2530,,
4335,49.240002,671.880005,ulsan80aa1393,,
4336,48.540001,671.429993,3do6037,,
4337,48.029999,670.539978,17go6821,,
4338,47.700001,670.460022,54ha9086,,
4339,49.060001,671.429993,22noe3153,,
4340,49.32,671.570007,20mu8277,,
4341,48.259998,671.049988,68goe152,,
4342,48.240002,670.530029,34mu5717,,
4343,49.279999,671.650024,82moe5430,,
4344,49.419998,671.599976,21oo2047,,
4345,47.299999,669.72998,26ma7938,,
4346,47.900002,670.369995,chungnam84ba1273,,
4347,47.970001,670.73999,23no5137,,
4348,48.939999,671.099976,chungbuk84aa4227,,
4349,49.279999,671.460022,47mo9029,,
4350,48.439999,670.909973,2nu0860,,
4351,48.02,670.22998,32du9108,,
4352,48.259998,671.090027,84ru3686,,
4353,48.599998,670.469971,27ro4634,,
4354,47.669998,669.940002,20aoe6386,,
4355,48.380001,670.679993,04su5548,,
4356,47.52,670.419983,gyeonggi961153,,
4357,47.959999,670.469971,19mo5511,,
4358,47.73,670.219971,gyeonggi89ja112,,
4359,48.860001,671.679993,90wu5227,,
4360,47.970001,670.700012,10su476,,
4361,48.25,670.450012,68noe154,,
4362,48.599998,670.869995,gyeongbuk99aa2767,,
4363,48.990002,671.280029,jo6965,,
4364,47.990002,670.539978,90ma9350,,
4365,49.130001,672.98999,ra,,
4366,47.400002,669.719971,74ro9099,,
4367,47.990002,670.700012,45ra512,,
4368,47.700001,669.909973,jeonbuk81sa4165,,
4369,47.639999,670.380005,17mu0521,,
4370,47.52,670.400024,31aa6231,,
4371,47.790001,670.450012,35joe7591,,
4372,47.77,671.359985,ra,,
4373,49.18,671.570007,busan95aa1590,,
4374,47.849998,670.419983,35ma0860,,
4375,48.119999,670.210022,26ru2965,,
4376,48.41,671.200012,63su5222,,
4377,47.889999,670.210022,60na5604,,
4378,47.759998,670.030029,48ru2769,,
4379,48.049999,670.159973,chungbuk80aa5494,,
4380,48.389999,671.090027,16boe5514,,
4381,48.139999,671.130005,48so767,,
4382,49.18,671.780029,42bu7054,,
4383,48.950001,671.919983,57ma6551,,
4384,48.799999,671.390015,gyeonggi93aa2618,,
4385,47.889999,670.590027,39mo7597,,
4386,48.330002,672.039978,busan30ga9404,,
4387,48.540001,671.099976,67aoe7067,,
4388,48.18,670.419983,75na7159,,
4389,48.200001,670.900024,10hoe8050,,
4390,47.889999,670.619995,93moe3534,,
4391,48.369999,670.530029,71do136,,
4392,48.849998,671.51001,05so0615,,
4393,48.240002,671,chungbuk06do6568,,
4394,49.16,671.330017,71ho702,,
4395,47.470001,670.26001,24boe1580,,
4396,49.200001,672.349976,51mu2519,,
4397,48.189999,670.669983,15ju4946,,
4398,48.970001,673.159973,29do2372,,
4399,47.740002,670.460022,19ha7426,,
4400,49.23,671.530029,58goe6165,,
4401,47.830002,670.080017,19na0469,,
4402,49.459999,671.780029,90aa6519,,
4403,48.689999,670.570007,80na915,,
4404,48.540001,671.419983,gyeongnam71noe1955,,
4405,48.57,670.869995,89nu1515,,
4406,48.900002,670.789978,07noe4100,,
4407,47.990002,670.440002,51jo7750,,
4408,48.650002,671.22998,94ga225,,
4409,48.849998,675.179993,31aoe5939,,
4410,47.860001,670.48999,95go4988,,
4411,47.5,669.969971,6bu7046,,
4412,49.540001,671.619995,35bu4045,,
4413,47.799999,670.169983,27bo1068,,
4414,48.18,671.169983,gangwon06do8068,,
4415,48.43,671.289978,06do3204,,
4416,49.040001,672.119995,32na3650,,
4417,48.029999,671.26001,61na2745,,
4418,47.970001,670.609985,58su3960,,
4419,48.119999,670.400024,chungbuk80ja5802,,
4420,48.119999,670.400024,43du0706,,
4421,48.549999,670.919983,gyeongbuk98sa533,,
4422,47.349998,670.429993,28jo2611,,
4423,48.939999,671.460022,48so1078,,
4424,48.43,670.659973,16soe2438,,
4425,49.639999,672.349976,80noe6464,,
4426,49.169998,671.72998,2hoe2198,,
4427,48.439999,671,17ro2679,,
4428,49.470001,672.02002,917gu4149,,
4429,49.139999,671.619995,31soe0497,,
4430,47.740002,670.070007,26du8642,,
4431,47.580002,670.090027,11ju8564,,
4432,49.5,673.109985,34ma2582,,
4433,48.540001,671.419983,29bu3900,,
4434,48.240002,670.530029,34do7114,,
4435,48.75,671.140015,78ro663,,
4436,49.349998,672.429993,82aa5008,,
4437,48.400002,671.299988,65so9578,,
4438,48.950001,671.580017,48noe5014,,
4439,48.59,671.109985,22goe7642,,
4440,47.709999,669.830017,43noe6027,,
4441,49.299999,672.090027,joe1136,,
4442,49.23,671.859985,22soe4727,,
4443,48.860001,671.200012,daejeon99ba3630,,
4444,48.27,670.539978,45go5054,,
4445,49.07,671.52002,40su6193,,
4446,47.779999,670.700012,40wu1866,,
4447,49.259998,671.919983,58ga3378,,
4448,48.169998,670.72998,85bu2774,,
4449,48.080002,670.219971,26ro3565,,
4450,48.029999,670.719971,48moe5109,,
4451,48.040001,670.419983,21no416,,
4452,49.009998,671.400024,20wu2072,,
4453,48.290001,673.559998,08joe6075,,
4454,47.529999,670.090027,61no9750,,
4455,48.27,670.849976,42oo0787,,
4456,48.490002,671.549988,61jo6132,,
4457,47.599998,670.080017,89aa335,,
4458,47.830002,669.909973,37ro1704,,
4459,47.869999,670.380005,39du0957,,
4460,48.549999,670.969971,jeonnam91ba6076,,
4461,47.580002,669.630005,49soe6085,,
4462,48.970001,671.380005,64hoe9647,,
4463,48.209999,670.530029,53ro2980,,
4464,48.32,670.580017,chungnam71ba2965,,
4465,48.279999,670.840027,61su777,,
4466,47.57,670.590027,07ro4601,,
4467,48.869999,671.700012,68ma2589,,
4468,48.360001,670.719971,17ha8702,,
4469,49.619999,672.140015,39jo8655,,
4470,48.139999,670.080017,65boe2829,,
4471,47.299999,670.080017,57da8571,,
4472,47.93,670.330017,75ru4757,,
4473,48.150002,671.299988,17ro3083,,
4474,48.459999,670.98999,94ma9678,,
4475,47.759998,669.909973,2ga8268,,
4476,48.290001,670.880005,53mu6233,,
4477,47.860001,670.119995,12doe4975,,
4478,48.98,671.679993,04go895,,
4479,48.689999,671.030029,37roe1478,,
4480,49.48,671.799988,47ga8092,,
4481,47.580002,669.880005,1so0719,,
4482,49.389999,672.549988,35doe7946,,
4483,48,670.609985,jeonbuk92sa8277,,
4484,48.18,670.390015,36ru4603,,
4485,48.099998,670.409973,04so8828,,
4486,48.380001,670.72998,chungbuk80ja6055,,
4487,47.740002,670.76001,68ho2034,,
4488,48.419998,670.690002,85oo3577,,
4489,48.59,671.210022,46su1034,,
4490,47.970001,670.780029,74ha681,,
4491,48.150002,672.219971,ra,,
4492,47.470001,670.330017,chungbuk82aa5326,,
4493,49.369999,671.830017,38ha5873,,
4494,47.720001,673.590027,62ru679,,
4495,48.77,671.570007,51ru4912,,
4496,47.990002,670.340027,74mu2023,,
4497,47.599998,669.690002,80ga8054,,
4498,47.75,670.27002,47mo9457,,
4499,47.639999,669.960022,59da8992,,
